date,ind,rain,ind.1,temp,ind.2,wetb,dewpt,vappr,rhum,msl,ind.3,wdsp,ind.4,wddir,ww,w,sun,vis,clht,clamt,datetime,windspeed
14-jul-2025 23:00,0,0.2,0,12.0,0,12.0,11.9,14.0,100,1002.7,2,12,2,140, , ,0.0,3600,1,8,2025-07-14 23:00:00,12.0
15-jul-2025 00:00,2,0.0,0,12.3,0,12.3,12.3,14.3,100,1002.4,2,11,2,140, , ,0.0,1200,1,8,2025-07-15 00:00:00,11.0
15-jul-2025 01:00,3,0.0,0,12.8,0,12.8,12.8,14.8,100,1002.6,2,7,2,150, , ,0.0,400,1,8,2025-07-15 01:00:00,7.0
15-jul-2025 02:00,0,0.0,0,12.7,0,12.7,12.6,14.7,100,1002.9,2,8,2,200, , ,0.0,30000,3,8,2025-07-15 02:00:00,8.0
15-jul-2025 03:00,0,0.0,0,12.5,0,12.4,12.3,14.3,99,1002.7,2,7,2,220, , ,0.0,35000,60,8,2025-07-15 03:00:00,7.0
15-jul-2025 04:00,0,0.0,0,12.5,0,12.2,11.9,14.0,96,1002.5,2,8,2,220, , ,0.0,45000,100,8,2025-07-15 04:00:00,8.0
15-jul-2025 05:00,0,0.2,0,12.3,0,12.1,11.9,13.9,98,1002.2,2,6,2,200, , ,0.0,13000,50,8,2025-07-15 05:00:00,6.0
15-jul-2025 06:00,0,2.0,0,12.3,0,12.3,12.2,14.3,100,1002.2,2,5,2,180, , ,0.0,4600,41,8,2025-07-15 06:00:00,5.0
15-jul-2025 07:00,0,3.4,0,12.6,0,12.6,12.6,14.6,100,1002.6,2,4,2,210, , ,0.0,5000,2,7,2025-07-15 07:00:00,4.0
15-jul-2025 08:00,0,0.3,0,13.6,0,13.4,13.2,15.2,98,1003.2,2,6,2,250, , ,0.0,60000,4,8,2025-07-15 08:00:00,6.0
15-jul-2025 09:00,0,0.0,0,15.2,0,14.6,14.1,16.1,93,1003.4,2,8,2,250, , ,0.0,65000,8,7,2025-07-15 09:00:00,8.0
15-jul-2025 10:00,0,0.0,0,16.0,0,14.3,13.0,14.9,82,1004.0,2,9,2,250, , ,0.0,75000,16,7,2025-07-15 10:00:00,9.0
15-jul-2025 11:00,0,0.4,0,14.5,0,14.1,13.8,15.8,96,1004.8,2,11,2,260, , ,0.0,12000,11,8,2025-07-15 11:00:00,11.0
15-jul-2025 12:00,0,1.8,0,15.2,0,14.5,14.0,15.9,92,1005.6,2,10,2,280, , ,0.0,17000,13,7,2025-07-15 12:00:00,10.0
15-jul-2025 13:00,0,0.0,0,16.3,0,14.0,12.2,14.1,76,1006.4,2,14,2,300, , ,0.0,75000,20,5,2025-07-15 13:00:00,14.0
15-jul-2025 14:00,0,0.0,0,15.7,0,13.8,12.3,14.3,80,1007.6,2,15,2,310, , ,0.0,50000,17,8,2025-07-15 14:00:00,15.0
15-jul-2025 15:00,0,0.0,0,15.0,0,13.9,13.1,15.0,88,1008.5,2,14,2,310, , ,0.0,10000,15,8,2025-07-15 15:00:00,14.0
15-jul-2025 16:00,0,0.0,0,16.1,0,14.3,12.9,14.9,81,1009.2,2,15,2,320, , ,0.0,55000,15,7,2025-07-15 16:00:00,15.0
15-jul-2025 17:00,0,0.0,0,16.2,0,14.0,12.3,14.2,77,1010.2,2,12,2,320, , ,0.0,45000,39,8,2025-07-15 17:00:00,12.0
15-jul-2025 18:00,0,0.0,0,16.4,0,13.7,11.5,13.5,72,1010.9,2,11,2,300, , ,0.0,45000,999,3,2025-07-15 18:00:00,11.0
15-jul-2025 19:00,0,0.0,0,15.7,0,13.4,11.5,13.5,76,1012.0,2,10,2,320, , ,0.0,45000,999,1,2025-07-15 19:00:00,10.0
15-jul-2025 20:00,0,0.0,0,14.7,0,13.2,11.9,14.0,84,1012.5,2,7,2,330, , ,0.0,40000,999,0,2025-07-15 20:00:00,7.0
15-jul-2025 21:00,0,0.0,0,13.1,0,12.2,11.4,13.5,89,1013.8,2,5,2,320, , ,0.0,30000,999,3,2025-07-15 21:00:00,5.0
15-jul-2025 22:00,0,0.0,0,12.2,0,11.6,11.1,13.2,93,1014.2,2,6,2,340, , ,0.0,30000,999,0,2025-07-15 22:00:00,6.0
15-jul-2025 23:00,0,0.0,0,11.0,0,10.5,10.0,12.3,94,1014.7,2,4,2,310, , ,0.0,23000,999,0,2025-07-15 23:00:00,4.0
16-jul-2025 00:00,0,0.0,0,11.3,0,11.2,11.1,13.2,99,1015.0,2,3,2,200, , ,0.0,16000,11,8,2025-07-16 00:00:00,3.0
16-jul-2025 01:00,0,0.0,0,10.6,0,10.6,10.5,12.8,100,1015.1,2,2,2,200, , ,0.0,16000,999,0,2025-07-16 01:00:00,2.0
16-jul-2025 02:00,0,0.0,0,10.2,0,10.0,9.8,12.1,97,1015.2,2,2,2,10, , ,0.0,19000,999,0,2025-07-16 02:00:00,2.0
16-jul-2025 03:00,0,0.0,0,10.2,0,10.2,10.1,12.4,100,1015.6,2,1,2,120, , ,0.0,11000,999,0,2025-07-16 03:00:00,1.0
16-jul-2025 04:00,3,0.0,0,10.5,0,10.5,10.5,12.7,100,1015.5,2,2,2,180, , ,0.0,300,999,0,2025-07-16 04:00:00,2.0
16-jul-2025 05:00,3,0.0,0,9.6,0,9.6,9.6,11.9,100,1015.7,2,2,2,120, , ,0.0,200,999,0,2025-07-16 05:00:00,2.0
16-jul-2025 06:00,3,0.0,0,11.6,0,11.6,11.6,13.7,100,1015.6,2,3,2,120, , ,0.0,200,3,6,2025-07-16 06:00:00,3.0
16-jul-2025 07:00,0,0.0,0,12.7,0,12.6,12.5,14.5,99,1015.9,2,4,2,120, , ,0.0,2500,3,7,2025-07-16 07:00:00,4.0
16-jul-2025 08:00,0,0.0,0,14.0,0,13.4,12.9,14.9,93,1015.9,2,5,2,120, , ,0.0,27000,999,4,2025-07-16 08:00:00,5.0
16-jul-2025 09:00,0,0.0,0,15.6,0,14.0,12.7,14.7,83,1015.7,2,6,2,100, , ,0.0,20000,210,8,2025-07-16 09:00:00,6.0
16-jul-2025 10:00,0,0.0,0,16.4,0,14.2,12.4,14.4,77,1015.7,2,7,2,120, , ,0.0,17000,17,7,2025-07-16 10:00:00,7.0
16-jul-2025 11:00,0,0.0,0,16.9,0,14.2,12.0,14.0,73,1015.6,2,9,2,130, , ,0.0,50000,140,8,2025-07-16 11:00:00,9.0
16-jul-2025 12:00,0,0.0,0,17.1,0,14.3,12.0,14.1,72,1015.6,2,10,2,130, , ,0.0,45000,150,7,2025-07-16 12:00:00,10.0
16-jul-2025 13:00,0,0.0,0,17.3,0,14.7,12.7,14.6,74,1015.3,2,11,2,130, , ,0.0,40000,80,8,2025-07-16 13:00:00,11.0
16-jul-2025 14:00,0,0.0,0,17.8,0,14.8,12.4,14.4,71,1015.1,2,11,2,130, , ,0.0,60000,110,7,2025-07-16 14:00:00,11.0
16-jul-2025 15:00,0,0.0,0,17.7,0,15.0,13.0,14.9,74,1014.9,2,11,2,130, , ,0.0,60000,90,7,2025-07-16 15:00:00,11.0
16-jul-2025 16:00,0,0.0,0,17.3,0,15.4,13.9,16.0,81,1014.4,2,9,2,130, , ,0.0,35000,100,8,2025-07-16 16:00:00,9.0
16-jul-2025 17:00,0,0.1,0,17.4,0,15.2,13.5,15.5,78,1014.6,2,8,2,150, , ,0.0,45000,90,8,2025-07-16 17:00:00,8.0
16-jul-2025 18:00,0,0.0,0,17.8,0,15.4,13.6,15.6,76,1014.4,2,9,2,150, , ,0.0,55000,24,8,2025-07-16 18:00:00,9.0
16-jul-2025 19:00,0,0.0,0,17.6,0,16.0,14.8,16.9,84,1014.1,2,8,2,130, , ,0.0,45000,19,8,2025-07-16 19:00:00,8.0
16-jul-2025 20:00,0,0.0,0,16.3,0,15.1,14.2,16.2,87,1014.4,2,11,2,150, , ,0.0,40000,15,8,2025-07-16 20:00:00,11.0
16-jul-2025 21:00,0,0.0,0,15.8,0,14.8,14.1,16.0,89,1014.5,2,10,2,160, , ,0.0,40000,15,8,2025-07-16 21:00:00,10.0
16-jul-2025 22:00,0,0.0,0,15.6,0,14.8,14.2,16.2,91,1014.2,2,10,2,150, , ,0.0,35000,9,8,2025-07-16 22:00:00,10.0
16-jul-2025 23:00,0,0.0,0,15.5,0,14.8,14.2,16.3,92,1014.3,2,10,2,140, , ,0.0,40000,7,8,2025-07-16 23:00:00,10.0
17-jul-2025 00:00,0,0.0,0,15.4,0,14.7,14.2,16.2,92,1014.0,2,10,2,150, , ,0.0,40000,6,8,2025-07-17 00:00:00,10.0
17-jul-2025 01:00,0,4.6,0,14.8,0,14.7,14.7,16.6,99,1014.2,2,10,2,150, , ,0.0,2600,2,8,2025-07-17 01:00:00,10.0
17-jul-2025 02:00,0,4.3,0,14.8,0,14.8,14.8,16.8,100,1013.2,2,9,2,130, , ,0.0,300,2,8,2025-07-17 02:00:00,9.0
17-jul-2025 03:00,0,0.7,0,14.8,0,14.8,14.8,16.8,100,1012.7,2,10,2,130, , ,0.0,100,1,8,2025-07-17 03:00:00,10.0
17-jul-2025 04:00,0,0.1,0,15.0,0,15.0,15.0,17.0,100,1012.2,2,9,2,150, , ,0.0,100,1,8,2025-07-17 04:00:00,9.0
17-jul-2025 05:00,3,0.0,0,15.3,0,15.3,15.3,17.4,100,1011.7,2,10,2,150, , ,0.0,100,1,8,2025-07-17 05:00:00,10.0
17-jul-2025 06:00,3,0.0,0,15.5,0,15.5,15.5,17.6,100,1011.3,2,11,2,150, , ,0.0,100,1,8,2025-07-17 06:00:00,11.0
17-jul-2025 07:00,0,0.4,0,15.6,0,15.6,15.6,17.7,100,1011.6,2,10,2,150, , ,0.0,100,1,8,2025-07-17 07:00:00,10.0
17-jul-2025 08:00,0,9.1,0,15.8,0,15.8,15.8,17.9,100,1011.4,2,10,2,170, , ,0.0,1100,2,8,2025-07-17 08:00:00,10.0
17-jul-2025 09:00,0,2.0,0,16.4,0,16.4,16.4,18.6,100,1010.9,2,11,2,150, , ,0.0,500,1,8,2025-07-17 09:00:00,11.0
17-jul-2025 10:00,0,0.6,0,17.1,0,17.0,17.0,19.3,99,1010.3,2,13,2,160, , ,0.0,50000,4,7,2025-07-17 10:00:00,13.0
17-jul-2025 11:00,0,0.0,0,17.9,0,17.5,17.2,19.7,96,1009.8,2,14,2,170, , ,0.0,65000,8,8,2025-07-17 11:00:00,14.0
17-jul-2025 12:00,0,0.0,0,17.9,0,17.4,17.0,19.5,95,1009.5,2,13,2,180, , ,0.0,27000,12,8,2025-07-17 12:00:00,13.0
17-jul-2025 13:00,0,0.2,0,18.1,0,17.7,17.4,19.9,96,1009.3,2,13,2,180, , ,0.0,4400,9,8,2025-07-17 13:00:00,13.0
17-jul-2025 14:00,0,0.7,0,18.9,0,18.3,17.9,20.5,94,1008.8,2,12,2,190, , ,0.0,12000,12,7,2025-07-17 14:00:00,12.0
17-jul-2025 15:00,0,0.0,0,17.9,0,17.1,16.6,18.8,92,1008.7,2,13,2,190, , ,0.0,60000,10,8,2025-07-17 15:00:00,13.0
17-jul-2025 16:00,0,0.0,0,17.4,0,15.7,14.4,16.5,83,1008.6,2,15,2,220, , ,0.0,65000,16,7,2025-07-17 16:00:00,15.0
17-jul-2025 17:00,0,0.0,0,17.6,0,15.5,13.9,15.9,79,1008.6,2,15,2,210, , ,0.0,55000,18,7,2025-07-17 17:00:00,15.0
17-jul-2025 18:00,0,0.0,0,16.7,0,14.6,13.0,14.9,79,1008.8,2,15,2,210, , ,0.0,50000,24,6,2025-07-17 18:00:00,15.0
17-jul-2025 19:00,0,0.0,0,16.7,0,14.8,13.3,15.3,81,1008.9,2,12,2,210, , ,0.0,50000,24,7,2025-07-17 19:00:00,12.0
17-jul-2025 20:00,0,0.0,0,15.5,0,14.0,12.7,14.8,84,1009.2,2,12,2,200, , ,0.0,45000,24,8,2025-07-17 20:00:00,12.0
17-jul-2025 21:00,0,0.0,0,14.7,0,13.7,12.8,14.9,89,1008.7,2,12,2,190, , ,0.0,40000,16,8,2025-07-17 21:00:00,12.0
17-jul-2025 22:00,0,0.0,0,14.6,0,13.9,13.3,15.3,92,1009.1,2,14,2,190, , ,0.0,35000,9,8,2025-07-17 22:00:00,14.0
17-jul-2025 23:00,0,0.0,0,14.6,0,14.1,13.7,15.7,94,1009.1,2,11,2,190, , ,0.0,27000,6,8,2025-07-17 23:00:00,11.0
18-jul-2025 00:00,0,0.0,0,14.7,0,14.4,14.2,16.2,97,1009.0,2,11,2,190, , ,0.0,16000,3,8,2025-07-18 00:00:00,11.0
18-jul-2025 01:00,0,0.0,0,14.5,0,14.5,14.5,16.5,100,1008.8,2,9,2,190, , ,0.0,1200,2,8,2025-07-18 01:00:00,9.0
18-jul-2025 02:00,0,0.1,0,14.8,0,14.8,14.8,16.8,100,1008.7,2,9,2,190, , ,0.0,300,2,8,2025-07-18 02:00:00,9.0
18-jul-2025 03:00,0,0.0,0,14.8,0,14.8,14.8,16.8,100,1008.5,2,11,2,200, , ,0.0,7000,2,8,2025-07-18 03:00:00,11.0
18-jul-2025 04:00,0,0.0,0,14.5,0,14.5,14.5,16.5,100,1008.5,2,9,2,200, , ,0.0,40000,2,8,2025-07-18 04:00:00,9.0
18-jul-2025 05:00,3,0.0,0,14.7,0,14.7,14.7,16.7,100,1008.5,2,8,2,210, , ,0.0,900,2,8,2025-07-18 05:00:00,8.0
18-jul-2025 06:00,0,0.1,0,14.7,0,14.7,14.7,16.7,100,1008.8,2,8,2,210, , ,0.0,1200,3,8,2025-07-18 06:00:00,8.0
18-jul-2025 07:00,0,0.0,0,14.8,0,14.8,14.8,16.8,100,1009.2,2,6,2,240, , ,0.0,60000,2,8,2025-07-18 07:00:00,6.0
18-jul-2025 08:00,0,0.7,0,14.9,0,14.8,14.8,16.7,99,1009.4,2,7,2,210, , ,0.0,4800,3,8,2025-07-18 08:00:00,7.0
18-jul-2025 09:00,0,0.4,0,15.3,0,15.2,15.1,17.2,99,1009.5,2,7,2,220, , ,0.0,35000,8,7,2025-07-18 09:00:00,7.0
18-jul-2025 10:00,0,0.0,0,16.7,0,15.8,15.1,17.2,91,1009.4,2,7,2,210, , ,0.0,75000,10,8,2025-07-18 10:00:00,7.0
18-jul-2025 11:00,0,0.5,0,16.9,0,16.4,16.0,18.2,95,1009.5,2,9,2,220, , ,0.0,75000,6,8,2025-07-18 11:00:00,9.0
18-jul-2025 12:00,0,0.0,0,16.4,0,15.5,14.9,16.9,91,1009.5,2,8,2,260, , ,0.0,14000,26,7,2025-07-18 12:00:00,8.0
18-jul-2025 13:00,0,0.0,0,17.2,0,15.9,14.9,17.0,87,1009.6,2,9,2,240, , ,0.0,50000,24,8,2025-07-18 13:00:00,9.0
18-jul-2025 14:00,0,0.0,0,17.7,0,15.7,14.3,16.2,80,1009.4,2,9,2,250, , ,0.0,75000,21,8,2025-07-18 14:00:00,9.0
18-jul-2025 15:00,0,0.0,0,18.1,0,15.6,13.8,15.7,76,1009.4,2,8,2,250, , ,0.0,65000,45,8,2025-07-18 15:00:00,8.0
18-jul-2025 16:00,0,0.0,0,16.1,0,15.2,14.6,16.5,90,1009.5,2,8,2,250, , ,0.0,3400,14,8,2025-07-18 16:00:00,8.0
18-jul-2025 17:00,0,0.0,0,15.8,0,15.3,14.9,17.0,95,1009.2,2,7,2,240, , ,0.0,13000,35,8,2025-07-18 17:00:00,7.0
18-jul-2025 18:00,0,0.9,0,15.0,0,14.8,14.6,16.7,98,1009.2,2,6,2,260, , ,0.0,20000,4,7,2025-07-18 18:00:00,6.0
18-jul-2025 19:00,0,0.0,0,15.5,0,14.9,14.5,16.5,93,1008.9,2,5,2,270, , ,0.0,75000,42,8,2025-07-18 19:00:00,5.0
18-jul-2025 20:00,0,0.0,0,14.8,0,14.2,13.8,15.7,93,1008.9,2,4,2,220, , ,0.0,60000,11,7,2025-07-18 20:00:00,4.0
18-jul-2025 21:00,0,0.0,0,14.2,0,13.9,13.7,15.6,97,1008.9,2,3,2,280, , ,0.0,45000,39,8,2025-07-18 21:00:00,3.0
18-jul-2025 22:00,0,0.0,0,12.7,0,12.2,11.7,13.8,94,1009.0,2,1,2,240, , ,0.0,30000,999,3,2025-07-18 22:00:00,1.0
18-jul-2025 23:00,0,0.0,0,11.8,0,11.5,11.3,13.3,96,1008.7,2,2,2,180, , ,0.0,30000,210,6,2025-07-18 23:00:00,2.0
19-jul-2025 00:00,0,0.0,0,11.5,0,11.2,11.0,13.1,96,1008.2,2,4,2,190, , ,0.0,40000,21,7,2025-07-19 00:00:00,4.0
19-jul-2025 01:00,0,0.0,0,11.4,0,11.3,11.2,13.3,99,1007.6,2,4,2,140, , ,0.0,35000,25,8,2025-07-19 01:00:00,4.0
19-jul-2025 02:00,0,0.0,0,11.6,0,11.5,11.4,13.5,99,1006.9,2,5,2,150, , ,0.0,20000,30,8,2025-07-19 02:00:00,5.0
19-jul-2025 03:00,0,0.0,0,12.0,0,11.8,11.7,13.7,98,1006.3,2,4,2,140, , ,0.0,40000,28,8,2025-07-19 03:00:00,4.0
19-jul-2025 04:00,0,0.0,0,11.9,0,11.7,11.5,13.6,98,1006.1,2,5,2,160, , ,0.0,30000,24,8,2025-07-19 04:00:00,5.0
19-jul-2025 05:00,0,0.0,0,12.0,0,11.7,11.4,13.5,96,1005.4,2,5,2,130, , ,0.0,55000,40,8,2025-07-19 05:00:00,5.0
19-jul-2025 06:00,0,0.0,0,13.3,0,12.6,12.0,14.0,92,1004.8,2,5,2,110, , ,0.0,55000,41,8,2025-07-19 06:00:00,5.0
19-jul-2025 07:00,0,0.0,0,13.2,0,12.6,12.1,14.1,93,1004.6,2,5,2,120, , ,0.0,55000,28,8,2025-07-19 07:00:00,5.0
19-jul-2025 08:00,0,0.0,0,13.7,0,12.9,12.2,14.2,91,1004.1,2,4,2,120, , ,0.0,60000,30,8,2025-07-19 08:00:00,4.0
19-jul-2025 09:00,0,0.0,0,14.8,0,13.3,12.1,14.1,84,1003.5,2,5,2,80, , ,0.0,65000,30,8,2025-07-19 09:00:00,5.0
19-jul-2025 10:00,0,0.0,0,16.0,0,14.4,13.2,15.1,83,1003.0,2,8,2,80, , ,0.0,65000,14,7,2025-07-19 10:00:00,8.0
19-jul-2025 11:00,0,0.0,0,16.2,0,14.8,13.7,15.7,85,1002.4,2,7,2,90, , ,0.0,65000,10,8,2025-07-19 11:00:00,7.0
19-jul-2025 12:00,0,0.0,0,16.0,0,14.5,13.3,15.3,84,1002.1,2,8,2,130, , ,0.0,60000,17,7,2025-07-19 12:00:00,8.0
19-jul-2025 13:00,0,0.0,0,17.6,0,14.9,12.7,14.8,73,1001.4,2,9,2,140, , ,0.0,75000,36,7,2025-07-19 13:00:00,9.0
19-jul-2025 14:00,0,0.0,0,18.5,0,15.1,12.4,14.4,68,1001.0,2,8,2,140, , ,0.0,75000,50,8,2025-07-19 14:00:00,8.0
19-jul-2025 15:00,0,0.0,0,18.7,0,15.2,12.5,14.5,67,1000.5,2,8,2,130, , ,0.0,75000,50,7,2025-07-19 15:00:00,8.0
19-jul-2025 16:00,0,0.0,0,17.6,0,15.0,13.0,15.0,74,1000.4,2,9,2,130, , ,0.0,75000,50,8,2025-07-19 16:00:00,9.0
19-jul-2025 17:00,0,0.0,0,18.0,0,15.0,12.7,14.6,71,999.9,2,6,2,110, , ,0.0,75000,90,8,2025-07-19 17:00:00,6.0
19-jul-2025 18:00,0,0.0,0,16.8,0,15.4,14.4,16.4,86,999.8,2,7,2,130, , ,0.0,26000,50,8,2025-07-19 18:00:00,7.0
19-jul-2025 19:00,0,0.0,0,17.3,0,15.2,13.7,15.6,79,999.6,2,7,2,120, , ,0.0,75000,90,7,2025-07-19 19:00:00,7.0
19-jul-2025 20:00,0,0.0,0,16.1,0,14.5,13.2,15.2,83,999.7,2,7,2,100, , ,0.0,65000,80,8,2025-07-19 20:00:00,7.0
19-jul-2025 21:00,0,0.0,0,15.3,0,14.2,13.3,15.3,88,999.6,2,6,2,80, , ,0.0,65000,90,8,2025-07-19 21:00:00,6.0
19-jul-2025 22:00,0,0.0,0,15.3,0,14.3,13.5,15.5,89,999.6,2,7,2,60, , ,0.0,60000,70,8,2025-07-19 22:00:00,7.0
19-jul-2025 23:00,0,0.0,0,15.2,0,14.4,13.8,15.8,91,999.4,2,7,2,60, , ,0.0,35000,70,8,2025-07-19 23:00:00,7.0
20-jul-2025 00:00,0,0.1,0,14.6,0,14.3,14.0,16.0,97,999.1,2,8,2,50, , ,0.0,21000,70,8,2025-07-20 00:00:00,8.0
20-jul-2025 01:00,0,0.0,0,14.2,0,14.0,13.8,15.8,98,999.0,2,9,2,60, , ,0.0,20000,50,8,2025-07-20 01:00:00,9.0
20-jul-2025 02:00,0,0.0,0,13.8,0,13.4,13.1,15.0,95,998.9,2,9,2,70, , ,0.0,28000,70,8,2025-07-20 02:00:00,9.0
20-jul-2025 03:00,0,0.1,0,13.5,0,13.2,12.9,14.9,97,998.8,2,9,2,60, , ,0.0,16000,50,8,2025-07-20 03:00:00,9.0
20-jul-2025 04:00,0,0.2,0,13.3,0,13.3,13.2,15.3,100,998.5,2,7,2,20, , ,0.0,12000,70,8,2025-07-20 04:00:00,7.0
20-jul-2025 05:00,0,0.0,0,13.1,0,13.1,13.0,15.1,100,998.2,2,7,2,20, , ,0.0,19000,80,8,2025-07-20 05:00:00,7.0
20-jul-2025 06:00,0,0.0,0,13.4,0,13.1,12.8,14.8,96,998.2,2,7,2,30, , ,0.0,35000,80,8,2025-07-20 06:00:00,7.0
20-jul-2025 07:00,0,0.0,0,13.9,0,13.5,13.1,15.1,95,998.3,2,8,2,20, , ,0.0,40000,60,8,2025-07-20 07:00:00,8.0
20-jul-2025 08:00,0,0.0,0,15.4,0,14.6,14.0,16.0,91,998.1,2,9,2,20, , ,0.0,45000,70,8,2025-07-20 08:00:00,9.0
20-jul-2025 09:00,0,0.0,0,17.1,0,15.3,13.9,15.9,82,997.8,2,10,2,20, , ,0.0,55000,80,8,2025-07-20 09:00:00,10.0
20-jul-2025 10:00,0,0.0,0,19.0,0,16.6,15.0,17.0,77,997.7,2,11,2,30, , ,0.0,55000,60,8,2025-07-20 10:00:00,11.0
20-jul-2025 11:00,0,0.0,0,18.9,0,16.5,14.8,16.8,77,997.7,2,12,2,30, , ,0.0,60000,18,7,2025-07-20 11:00:00,12.0
20-jul-2025 12:00,0,0.0,0,20.6,0,17.7,15.7,17.9,74,997.5,2,11,2,10, , ,0.0,60000,23,5,2025-07-20 12:00:00,11.0
20-jul-2025 13:00,0,0.0,0,18.9,0,16.7,15.2,17.2,79,997.9,2,10,2,20, , ,0.0,18000,23,8,2025-07-20 13:00:00,10.0
20-jul-2025 14:00,0,0.2,0,19.3,0,17.4,16.1,18.3,82,997.9,2,11,2,360, , ,0.0,55000,32,6,2025-07-20 14:00:00,11.0
20-jul-2025 15:00,0,0.0,0,19.2,0,17.2,15.8,18.0,81,998.0,2,13,2,350, , ,0.0,60000,120,8,2025-07-20 15:00:00,13.0
20-jul-2025 16:00,0,0.0,0,19.2,0,17.3,16.0,18.2,82,997.9,2,12,2,350, , ,0.0,55000,60,7,2025-07-20 16:00:00,12.0
20-jul-2025 17:00,0,0.0,0,17.7,0,16.2,15.1,17.2,85,998.6,2,13,2,350, , ,0.0,50000,33,7,2025-07-20 17:00:00,13.0
20-jul-2025 18:00,0,0.0,0,15.8,0,15.6,15.5,17.6,98,999.0,2,11,2,340, , ,0.0,11000,2,8,2025-07-20 18:00:00,11.0
20-jul-2025 19:00,0,0.0,0,15.9,0,15.7,15.5,17.7,98,999.3,2,9,2,340, , ,0.0,24000,3,8,2025-07-20 19:00:00,9.0
20-jul-2025 20:00,0,0.0,0,15.6,0,15.3,15.1,17.1,97,999.8,2,8,2,350, , ,0.0,21000,3,8,2025-07-20 20:00:00,8.0
20-jul-2025 21:00,0,0.0,0,15.1,0,14.8,14.5,16.6,97,1000.1,2,9,2,330, , ,0.0,21000,3,8,2025-07-20 21:00:00,9.0
20-jul-2025 22:00,0,0.0,0,14.7,0,14.4,14.2,16.2,97,1000.4,2,9,2,330, , ,0.0,20000,3,8,2025-07-20 22:00:00,9.0
20-jul-2025 23:00,3,0.0,0,14.4,0,14.4,14.4,16.4,100,1000.5,2,12,2,330, , ,0.0,100,1,8,2025-07-20 23:00:00,12.0
21-jul-2025 00:00,3,0.0,0,14.3,0,14.3,14.3,16.3,100,1000.6,2,11,2,330, , ,0.0,400,1,8,2025-07-21 00:00:00,11.0
21-jul-2025 01:00,3,0.0,0,14.2,0,14.2,14.2,16.2,100,1000.7,2,12,2,330, , ,0.0, ,1,8,2025-07-21 01:00:00,12.0
21-jul-2025 02:00,0,0.1,0,13.9,0,13.9,13.9,15.9,100,1000.6,2,11,2,330, , ,0.0, ,1,8,2025-07-21 02:00:00,11.0
21-jul-2025 03:00,0,0.0,0,13.8,0,13.8,13.8,15.8,100,1000.7,2,13,2,330, , ,0.0,1000,1,8,2025-07-21 03:00:00,13.0
21-jul-2025 04:00,0,0.1,0,13.7,0,13.7,13.7,15.7,100,1000.8,2,12,2,330, , ,0.0,1600,1,8,2025-07-21 04:00:00,12.0
21-jul-2025 05:00,0,0.2,0,13.7,0,13.7,13.7,15.7,100,1000.8,2,11,2,320, , ,0.0,4700,2,8,2025-07-21 05:00:00,11.0
21-jul-2025 06:00,0,0.1,0,13.6,0,13.6,13.6,15.6,100,1000.9,2,11,2,320, , ,0.0,100,1,8,2025-07-21 06:00:00,11.0
21-jul-2025 07:00,0,0.2,0,13.9,0,13.8,13.8,15.7,99,1001.2,2,12,2,310, , ,0.0,9000,3,8,2025-07-21 07:00:00,12.0
21-jul-2025 08:00,0,0.1,0,14.2,0,14.1,14.1,16.0,99,1001.7,2,12,2,320, , ,0.0,6000,2,8,2025-07-21 08:00:00,12.0
21-jul-2025 09:00,0,0.1,0,14.6,0,14.4,14.2,16.2,98,1002.2,2,13,2,310, , ,0.0,12000,3,8,2025-07-21 09:00:00,13.0
21-jul-2025 10:00,0,0.2,0,14.3,0,14.2,14.2,16.1,99,1002.6,2,14,2,320, , ,0.0,2800,2,8,2025-07-21 10:00:00,14.0
21-jul-2025 11:00,0,0.0,0,14.9,0,14.6,14.4,16.4,97,1003.0,2,14,2,310, , ,0.0,25000,5,8,2025-07-21 11:00:00,14.0
21-jul-2025 12:00,0,0.0,0,15.0,0,14.5,14.1,16.1,94,1003.4,2,13,2,320, , ,0.0,13000,6,8,2025-07-21 12:00:00,13.0
21-jul-2025 13:00,0,0.0,0,16.6,0,15.6,14.8,16.9,90,1003.7,2,13,2,310, , ,0.0,24000,7,8,2025-07-21 13:00:00,13.0
21-jul-2025 14:00,0,0.3,0,15.1,0,14.8,14.6,16.6,97,1004.4,2,16,2,310, , ,0.0,11000,4,8,2025-07-21 14:00:00,16.0
21-jul-2025 15:00,0,0.0,0,14.9,0,14.6,14.4,16.4,97,1004.8,2,13,2,300, , ,0.0,14000,6,8,2025-07-21 15:00:00,13.0
21-jul-2025 16:00,0,0.0,0,14.9,0,14.7,14.5,16.6,98,1005.1,2,11,2,300, , ,0.0,9000,6,8,2025-07-21 16:00:00,11.0
21-jul-2025 17:00,0,0.0,0,14.3,0,14.1,14.0,15.9,98,1005.8,2,11,2,310, , ,0.0,9000,4,8,2025-07-21 17:00:00,11.0
21-jul-2025 18:00,2,0.0,0,14.2,0,14.1,14.1,16.0,99,1006.0,2,10,2,310, , ,0.0,5000,2,8,2025-07-21 18:00:00,10.0
21-jul-2025 19:00,0,0.2,0,13.8,0,13.7,13.6,15.6,99,1006.7,2,12,2,300, , ,0.0,13000,4,8,2025-07-21 19:00:00,12.0
21-jul-2025 20:00,0,0.1,0,13.1,0,12.8,12.6,14.5,96,1007.3,2,12,2,290, , ,0.0,4900,7,8,2025-07-21 20:00:00,12.0
